https://www.youtube.com/watch?v=9_sDKzmaxFw
701.86,705.28
710.94,733.14
738.38,743.5
796.72,841.5
919.88,969.5
1006.3,1074.74
2741.22,2749.1
2849.76,2891.32
3611.26,3620.08
