https://www.youtube.com/watch?v=V6clBd9E0As
234.62,292.96
327.68,380.5
772.48,803.48
1056.78,1068.34
1441.82,1461.28
4981.3,5009.86
5919.94,5974.26
6278.36,6297.88
6311.36,6326.02
6449.92,6451.8
6458.72,6464.2
