https://www.youtube.com/watch?v=UAAFvpPBYt8
154.6,192.4
372.6,419.78
1307.1,1349.36
2606.82,2608.74
2615.36,2646.04
4258.36,4273.44
16894.02,16926.7
19400.04,19455.06
22167.8,22203.72
