pe6l-NDOB40
54.6,72.38
121.9,146.18
625.9,648.34
913.7,975.52
4263.78,4286.32
5389.56,5412.84
9433.78,9460.38
12306.46,12334.72
12577.8,12622.78
13847.98,13866.18
